0e229c3c-2e8b-48aa-91be-1bc9511f1443,HAZARD,Santiago,Av. Libertador Bernardo O'Higgins,0,10,5,CI,0,1745326800000,,155731500,alert-1712099092/0e229c3c-2e8b-48aa-91be-1bc9511f1443,false,251,0,500,,reporting-tool,Subsecretaria de Transportes_1745333923028,Subsecretaria de Transportes,false,"Pista izquierda, obras ciclovía",1,2,HAZARD_ON_ROAD_LANE_CLOSED,151144766
2aeb7b04-f80c-4156-871b-0bc4b88275ae,HAZARD,Santiago,Av. Libertador Bernardo O'Higgins,0,10,5,CI,0,1745326800000,,272896090,alert-1710860856/2aeb7b04-f80c-4156-871b-0bc4b88275ae,false,79,0,496,,reporting-tool,Subsecretaria de Transportes_1745331428587,Subsecretaria de Transportes,false,"Pista izquierda, obras ciclovía",1,2,HAZARD_ON_ROAD_LANE_CLOSED,151144289
a5779c6b-5b87-4873-8290-cdd66c944bb2,HAZARD,Santiago,Av. Libertador Bernardo O'Higgins,0,10,5,CI,0,1745326800000,,230283912,alert-1711796064/a5779c6b-5b87-4873-8290-cdd66c944bb2,false,253,0,500,,reporting-tool,Subsecretaria de Transportes_1745333397010,Subsecretaria de Transportes,false,"Pista izquierda, obras ciclovía",1,2,HAZARD_ON_ROAD_LANE_CLOSED,214840412
210ff2b8-f9b7-4d82-80ef-7c604123b3ba,ROAD_CLOSED,Estación Central,Iquique,0,6,0,CI,5,1748732535000,,162344211,alert-260467062/210ff2b8-f9b7-4d82-80ef-7c604123b3ba,false,269,,,,,,kan0n1,false,,0,1,ROAD_CLOSED_EVENT,162344079
bd330d2c-c7d3-467d-bd99-3ab4e122c900,ROAD_CLOSED,Providencia,Arturo Burhle,0,10,5,CI,5,1746454792000,,248603377,alert-13854189/bd330d2c-c7d3-467d-bd99-3ab4e122c900,false,75,0,40,,,,Gasparfox,false,,0,1,ROAD_CLOSED_EVENT,153201919
5b6f0c4a-4ad6-4d24-aa55-623b31a40341,HAZARD,Santiago,Av. Libertador Bernardo O'Higgins,0,10,5,CI,0,1745326800000,,214840412,alert-1711830529/5b6f0c4a-4ad6-4d24-aa55-623b31a40341,false,253,0,498,,reporting-tool,Subsecretaria de Transportes_1745333427598,Subsecretaria de Transportes,false,"Pista izquierda, obras ciclovía",1,2,HAZARD_ON_ROAD_LANE_CLOSED,148293505
977c4f6a-4011-450b-9922-e90652746395,JAM,Santiago,Diagonal Paraguay,0,6,0,CI,2,1748998189000,,249280653,alert-12118951/977c4f6a-4011-450b-9922-e90652746395,false,101,0,1,,,,world_f5cnkl7u,false,,1,2,JAM_STAND_STILL_TRAFFIC,148294748
eac06a69-8d3d-44e3-8880-12a4612c6350,JAM,Estación Central,Av. Libertador Bernardo O'Higgins,0,5,0,CI,1,1748997172000,,156780593,alert-11966288/eac06a69-8d3d-44e3-8880-12a4612c6350,false,74,,,,,,JuandaSpeedy55,false,,5,2,,151148895
c303bdb5-aaa8-40e8-9f4b-06e526ef87a1,HAZARD,Estación Central,Av. Libertador Bernardo O'Higgins,0,6,0,CI,3,1748998865000,,151823274,alert-12139168/c303bdb5-aaa8-40e8-9f4b-06e526ef87a1,false,253,0,1,,,,,false,,978,2,HAZARD_ON_ROAD_OBJECT,156395568
f68c7500-dfcf-4e26-92e5-a32d24e4c84d,POLICE,Santiago,Morandé,0,10,3,CI,4,1748995838000,,153055714,alert-11978910/f68c7500-dfcf-4e26-92e5-a32d24e4c84d,false,359,0,8,,,,,false,,10,1,,151551444
4c7cb0c0-0726-4697-af7b-b089ded3bb8e,HAZARD,Estación Central,Obispo Manuel Umaña,0,6,0,CI,3,1748999003000,,155675299,alert-12139410/4c7cb0c0-0726-4697-af7b-b089ded3bb8e,false,341,,,,,,world_bj9oxfpt,false,,1,1,HAZARD_ON_ROAD_POT_HOLE,155678061
d1ad8e38-03ec-4944-b288-ccc40f5e3798,HAZARD,Estación Central,Obispo Manuel Umaña,0,5,0,CI,3,1748998947000,,155675945,alert-12061950/d1ad8e38-03ec-4944-b288-ccc40f5e3798,false,2,,,,,,world_bj9oxfpt,false,,1,1,HAZARD_ON_ROAD_POT_HOLE,155673316
add8f68e-eddd-47e0-8e85-abc8a320329c,HAZARD,Santiago,Av. Libertador Bernardo O'Higgins,0,10,5,CI,0,1745326800000,,214840412,alert-1711913477/add8f68e-eddd-47e0-8e85-abc8a320329c,false,253,0,497,,reporting-tool,Subsecretaria de Transportes_1745333485420,Subsecretaria de Transportes,false,"Pista izquierda, obras ciclovía",1,2,HAZARD_ON_ROAD_LANE_CLOSED,148293505
924eaeb1-6bd1-4660-b95c-6a3814ca024e,CHIT_CHAT,Santiago,Pío Nono,0,6,0,CI,0,1748998861000,,148225306,alert-12183564/924eaeb1-6bd1-4660-b95c-6a3814ca024e,false,1,0,1,,,,HDR58,false,,142,2,,111633492
240e2c98-faf5-4e0e-9598-754162d77838,HAZARD,Santiago,República,0,10,5,CI,3,1748997359000,,153167694,alert-12054700/240e2c98-faf5-4e0e-9598-754162d77838,false,350,0,12,,,,world_bj9oxfpt,false,,1,2,HAZARD_ON_ROAD_POT_HOLE,156781624
9d3179bc-7e3b-4162-bfd2-d1b03e6db202,POLICE,Santiago,Av. Brasil,0,5,0,CI,2,1748998552000,,272896018,alert-12084870/9d3179bc-7e3b-4162-bfd2-d1b03e6db202,false,353,,,,,,yuanemi,false,,1,2,,155731605
